label,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
8,0.6317576360402334,0.15800124519300907,0.42854820047181097,0.7656460877027086,0.8500492286135295,0.433066702731576,0.6760009054622186,0.2886835527568493,0.7332220660540145,0.04478967591508187,0.6267903799155747,0.08804585535596665,0.651070573781639,0.6475091503490774,0.8642802997568212,0.13599586067376268,0.45363874923943537,0.007979649117623167,0.3678979747493417,0.17536728682038094
9,0.8649832212848757,0.657462796021098,0.8839233721222466,0.6151217567616235,0.937261998174698,0.6443883641015501,0.7036281829000112,0.660556134149212,0.08543857621321238,0.49084681132853736,0.8904464933430409,0.2043621989730312,0.720071051872656,0.77878485239786,0.40233940853478667,0.5813435470427637,0.7689473358799888,0.10129297601512388,0.2559417730340361,0.41935428512197925
5,0.021923226240592397,0.7527794190509552,0.534005967615701,0.42748265267736885,0.9901316417914798,0.3034284855661198,0.4789711182088241,0.549186002598461,0.7500930703579174,0.7607079933289225,0.07690498741848506,0.26748738209543665,0.7692123109490799,0.7450574718091394,0.6036431981703292,0.13861937225306242,0.05518818386179414,0.4272346015253302,0.8401903337192542,0.3101889201304049
4,0.692179674252497,0.2695658957765339,0.0016437040981602813,0.9463148822657224,0.39752340149805776,0.6710928312802515,0.08147650784754401,0.2962713725507783,0.27530516220842116,0.7320731995718912,0.6172372634315252,0.6310383825649419,0.46744484669781017,0.6417767463702315,0.3845180676399057,0.01447889178664774,0.18056655796421628,0.08749817602019383,0.06284457389214915,0.1333498016741822
4,0.5044426279098781,0.9181360321618459,0.5887354556162345,0.7586432782273775,0.09604097953256341,0.87359619580089,0.42434035530088854,0.696613537187198,0.1614347741730887,0.9957779017403355,0.16884966587204853,0.13612084269965374,0.3425255028060985,0.2903891541071183,0.5047427230207936,0.030202042582162747,0.5107793787177805,0.31797287236891847,0.5240475374262414,0.31034439460603613
7,0.6490417999278415,0.04445652223752239,0.9022741239265233,0.13317095004479396,0.5693205715223942,0.7616089650549969,0.22723057745075093,0.11768185893666883,0.921025013125876,0.021135500730002255,0.48094832568504564,0.5758236723435227,0.5128973136407978,0.7140456530864618,0.7598314874394929,0.180400223283241,0.6872051600986048,0.06665631720871412,0.4397298783534114,0.28227902269482363
8,0.9613696721047841,0.897377413500186,0.22279538036006674,0.06666492586066164,0.19896534251887998,0.13621751248206437,0.6807285588153024,0.5497471233735487,0.7858305924341744,0.25936439765348585,0.9610975917157634,0.45734745756336936,0.18336019481214816,0.5135908404838511,0.3228333069891105,0.9848383954744492,0.22665734876696308,0.08801304910981422,0.36151522960521576,0.1346785011891335
5,0.6219707711877989,0.5548631306521681,0.040126097103207914,0.5876930900593774,0.017409364542291583,0.08155829997196307,0.8639009690511729,0.9773385689945278,0.3798880699328099,0.14802142374314675,0.318604836272668,0.49823012874635386,0.9999754844337299,0.5568757075969105,0.8661417576208864,0.9307406334821009,0.5284983516743332,0.90413452676685,0.6022563434905656,0.38886443906562673
2,0.6818030591197025,0.05937323471838274,0.5553429852531387,0.21772826011224033,0.33045330577766074,0.6738880913264802,0.49466679821598514,0.3174333682720798,0.6529034807464696,0.8258079252494944,0.9003602295717683,0.7200024338537558,0.652799258700676,0.11256013665197495,0.3377429356478663,0.8064614787563275,0.21436653129485195,0.28964688421458085,0.8743539859835096,0.14021809462725965
8,0.7644240962041392,0.4034953397650447,0.2266799221536775,0.9749240872885642,0.7349225570331348,0.9001411840079419,0.8147084746708555,0.5414779415146953,0.14513145955592532,0.7393043458079342,0.6953088850413239,0.7798004540262974,0.19778378250024986,0.6403665450846068,0.5884874534488177,0.12447054889666143,0.7550127464043559,0.5352288093631865,0.5910594225206541,0.5621477900966596
3,0.21243854078068447,0.9722167167968049,0.9250653655839949,0.36265117711139705,0.13570497319382469,0.1664303986854787,0.8713230079255025,0.10205383648248689,0.3530416997314373,0.9106081680709104,0.19168788071530696,0.383643249772772,0.5621007448730615,0.646152754164166,0.10584242385290243,0.29342921397925925,0.8438919853952725,0.06832804475755361,0.4785600549389729,0.9975051626640797
9,0.9121527730845291,0.8086632503097213,0.5548995760789649,0.18098060111040648,0.11280567437408939,0.018641395241631886,0.9569124364915385,0.699320870105541,0.5716501314460056,0.65872028487928,0.0779662593177447,0.46198090087049826,0.5104262829347778,0.059471760899959314,0.9546883331500561,0.21897977981694938,0.3071210033814945,0.008883597264959464,0.7258586777019302,0.6955907612791965
3,0.8569574094242667,0.8045354095960167,0.26728120346921946,0.7435471173192864,0.05615001078889714,0.953201343793952,0.16678335630767738,0.9280476715447763,0.7323278034799673,0.11096317436120062,0.10483996981760113,0.6337306493304088,0.2432792381197526,0.4342524778981798,0.24442581716616163,0.09330207601415996,0.11895352522458769,0.3702781431197284,0.6319418416935771,0.3738329115944494
6,0.5971316831311092,0.7164401239755829,0.5469578101868392,0.9000344905625433,0.6738166453242779,0.6042463222225621,0.7524711593293242,0.4307982405507539,0.6389446857937895,0.534436872030344,0.15058240378494103,0.6057337307486845,0.24213232499213933,0.8773474407082443,0.9479718755699789,0.8735701924070552,0.5550237115406865,0.34557320570070493,0.6734602748902937,0.3609939922610176
0,0.25495770154907926,0.4718802128034839,0.02588682619469629,0.9856938321833637,0.5594941258940345,0.8081797268480949,0.35771340872181956,0.7595055163547991,0.7502051553622048,0.6136284632030965,0.8028714331239468,0.30002454091186714,0.2938867393614578,0.16289380715724622,0.9390271116211966,0.8383572992743761,0.5152926921098183,0.8109522818263137,0.8641590041702957,0.4692179385850729
5,0.424609427286035,0.5219711918935259,0.38686397711061105,0.9465697742253225,0.4359390765214006,0.3038203671876124,0.904549961831149,0.3298616075286833,0.5359487227341746,0.5382001542178627,0.859729344216056,0.7411853250685113,0.5425804153756172,0.9191279394407228,0.5441694224938435,0.889406147147435,0.31976745786031135,0.77808987081726,0.2876209664498196,0.9287125466969145
4,0.7472979096866348,0.033148123168593946,0.8075271202775942,0.02732026016808664,0.3736193019230901,0.8900726355304995,0.3395347107773673,0.5283534931000907,0.33491819399872347,0.88309872380611,0.49342283309707047,0.4292423988134554,0.8730177260279822,0.93606946878088,0.9248098326295932,0.88350196503321,0.07880320064121915,0.4662356490128917,0.14026666589137027,0.7470659576380578
3,0.7372938704482128,0.5699862467045709,0.8252247549123077,0.6900583559654915,0.3216989623507448,0.0942649939551311,0.7157073742681185,0.23411511330214918,0.576056722070445,0.9924157178554327,0.3818758426134523,0.2555086599974242,0.8266119825075484,0.2234915575135813,0.04805506970159301,0.6208009679928626,0.5249364026441579,0.9085079785063026,0.6620958214340102,0.10413675751338514
9,0.6632814957834867,0.8433078010041045,0.10478070710975163,0.41108342048316737,0.2624128015585957,0.26508264889844935,0.3858475671839525,0.7794037020159726,0.15933915719795533,0.7903098244715346,0.5998988997662412,0.7091726362069307,0.8369884157310871,0.07616363993178643,0.8557724182986823,0.9392798372149563,0.49186891699139934,0.22142250214575532,0.6254257597943629,0.22468166310675564
1,0.545125444377033,0.31286265767515786,0.7571938970036619,0.8408804528830417,0.19424637539680767,0.4332878905693006,0.1925409984805344,0.4000167720076393,0.25174113107763596,0.18668313396853264,0.5677271244126254,0.3873321168177529,0.6373787304656526,0.4213250845684391,0.5908328419579066,0.868634727773591,0.5800168998110148,0.5349039119340468,0.7428196123940208,0.3423131026745291
1,0.37204222300097134,0.7002369386836805,0.6923122012852877,0.6201012168619118,0.8648979618851229,0.6138497657301689,0.15082885638137355,0.42314806168802865,0.5705899219913084,0.9259033578279309,0.9128893986046256,0.15531542103815432,0.6334527202157554,0.6340226633511264,0.5403768549576345,0.5153012667799403,0.09303825431203916,0.6036574783350592,0.2092336165055857,0.5170194799115827
0,0.11817004542448406,0.16329657243066642,0.7194304844765654,0.04779954616059179,0.3928929026406698,0.2777633261589961,0.3762854878650649,0.9129918591265146,0.6843453885487083,0.1047284755331126,0.27050197895497186,0.6923464418453039,0.33133250546789395,0.7746518743252178,0.02366767583563134,0.6659589341664417,0.5861573131432412,0.8831832976823201,0.5985159698721735,0.4134859692570124
3,0.10251655835327766,0.7929023310404555,0.646206941546797,0.11449776581129345,0.38566285571376213,0.9731933138225116,0.8218339934969325,0.7784819823736876,0.9388021582262097,0.29598909317513,0.04904415747650215,0.3787438946536693,0.5355445811296847,0.7571729790265179,0.20957611500579199,0.39299788979139094,0.22165600947800068,0.45128241362604726,0.6587437192484938,0.556064867177064
4,0.6298571209482484,0.18941863930054337,0.6520277285981843,0.5663264469793681,0.30421698091549443,0.19336122288046664,0.4181095460752071,0.784249641179976,0.20506714248082736,0.8348801827193552,0.9800953406605745,0.9327315036233708,0.22170692328518327,0.38737680887377746,0.9648712718772349,0.42466580202159687,0.6097827895942164,0.05983612373952285,0.504790069888385,0.5199247528447642
5,0.1494051285950656,0.12772365774568928,0.7177765348137067,0.5448315676205951,0.1058908320877393,0.795769999104236,0.5381452605771547,0.11313915958370202,0.9237594646131669,0.9746861624869769,0.28707965143248104,0.955946777663571,0.946202804164864,0.2673118658427901,0.8828907013158694,0.12286537308102741,0.628093858689766,0.005808573627078761,0.9482157855116221,0.930058042690577
0,0.5420485303331668,0.045317606841448255,0.7118357692415371,0.4081232505973891,0.23544838150159697,0.6547022476018268,0.5747366716982955,0.282943900984727,0.0867393863974848,0.7160166544366859,0.5158253296558015,0.26671312222113863,0.6584882400095019,0.49650453934357874,0.8111136901526272,0.19183536186969818,0.5824214873992587,0.038785293057432946,0.888499546859149,0.7350467631522039
2,0.16780133116778173,0.3468163571144188,0.005723008188412537,0.21965029879001996,0.6441036639214751,0.09832415930183835,0.5924284379829126,0.715938639788761,0.36070360939726753,0.9080195719026739,0.7636348110143951,0.363328801196353,0.4124692901393312,0.2897069103845592,0.3159099109679898,0.5594801579362665,0.16137286042201304,0.06453811251544139,0.6046008795934579,0.37897213879049874
2,0.9863376179772381,0.7363018215494561,0.9004474692980668,0.8540912151721836,0.6158121333108386,0.022184871091274316,0.5816973973756304,0.6253341093739084,0.7906258557808651,0.8123782392715541,0.6413049077492315,0.3227362553687054,0.9373705858870043,0.22559631095532384,0.8732183051169929,0.8309020844584866,0.00823359408356561,0.17242901875245176,0.005058911997375626,0.2155710147419293
6,0.17287165488640532,0.08560041210053626,0.65712767767924,0.209633327764306,0.23213878897246998,0.7362317360991959,0.16569928394092315,0.10128421082024397,0.4542852641111985,0.7666050338022145,0.1515750166626978,0.524815940498976,0.19842073202269794,0.35838791864623987,0.9844781990728406,0.8740279400718983,0.1819117465645208,0.8482237065729321,0.14095659743249667,0.47073926049575543
4,0.13990516973977873,0.4008866504948396,0.3842409194363757,0.7798653722294512,0.3858871392370301,0.1706090170322636,0.7675508911625741,0.22297212002696398,0.5295071448355134,0.12235232083661307,0.8672547771240291,0.5242017962533151,0.21029856146658465,0.03987032955732084,0.43560813510535534,0.5007849652253494,0.19387830306400045,0.7448252520742032,0.0760110349861205,0.13120179216988226
2,0.38848451389947114,0.07011359459440303,0.5170015235023675,0.8932779521568924,0.7937661169761834,0.8240709452841922,0.1578164166129311,0.9487937770905639,0.14666848875542082,0.2871031129397502,0.3278414514834733,0.5248585002955332,0.3157510603739391,0.3882085407344902,0.8991921979902473,0.06949712156490606,0.48991075097649783,0.7373165040864494,0.3549537645879244,0.6847901198915413
2,0.825288546902764,0.801397798806492,0.6001347165615091,0.9149071143141907,0.15037658684893584,0.18169366025428735,0.1851665380988572,0.6872340455859032,0.8091953874723065,0.22004818489037004,0.2634637130090679,0.4455455320528523,0.7514254320937275,0.5736373025070707,0.75055096112193,0.7192142934765943,0.8490466523853437,0.08150650951224825,0.6244539972591023,0.21648907767369718
6,0.1744393067877814,0.9463508243352626,0.45177874402219886,0.4982050474802513,0.7065995326159632,0.5431634470716804,0.7842730470183411,0.12884577152436683,0.6135531532775498,0.3235413581958869,0.029477441035952956,0.5440550456906934,0.6700940235520487,0.22368339852944874,0.16359841906201278,0.6746352960080231,0.2058123801035242,0.7196361870190758,0.4832427971275455,0.3976613490156655
5,0.28225090551944454,0.34186092430596604,0.9175242022343847,0.3434966433943074,0.7521337748500878,0.975338809832489,0.5414572770649854,0.760912306995325,0.7104757573410613,0.9084885400819772,0.8660855118770497,0.4621621861549574,0.31559440700368957,0.35526280197306026,0.7258649446900807,0.5712199988362193,0.8454156399162472,0.14712529479117797,0.37590206106115187,0.5474663379079504
8,0.532826480416795,0.7004751885968419,0.9641437456328886,0.9821940295827312,0.01317193335153033,0.7633690754683863,0.7158311651675403,0.1798410994175219,0.8117521332294643,0.20703032417258094,0.07234138810809099,0.7451038871672769,0.9425944087338918,0.33032641041000765,0.6670985219837572,0.8352833106015806,0.10585065875817257,0.648604997428557,0.8990736785336346,0.360924384927632
1,0.5009810515996417,0.14096473574063417,0.4270864481628899,0.567130291437895,0.7598607993945338,0.9842679720758291,0.6040914485706552,0.6656362128935029,0.05849043860546299,0.20631115464063265,0.6485029534191018,0.4538292568224086,0.6264846287721122,0.6774740567099867,0.2660577069803679,0.45602010282505245,0.38258975327869515,0.2148848786371219,0.41218518990867137,0.6985228011361223
5,0.6607662234280923,0.30778596774695943,0.5714130368266561,0.4322750699639454,0.7275270846355492,0.5332633227380991,0.8743421780205767,0.2139640317866266,0.9407987831854491,0.8607303059342597,0.05032835108468192,0.1992658961790167,0.14850963387734972,0.3776769833051583,0.348987520401154,0.6342180508641175,0.23824756527618907,0.9916521749403284,0.7949178726866635,0.20096950213573994
2,0.6661661573782965,0.7481654886445791,0.02854023005223527,0.07519742318578326,0.004550348962929163,0.007081939115348268,0.711508020404463,0.09668970111867714,0.20493074166159453,0.4361056729372418,0.5684776140782108,0.7770719654340073,0.6010588491000278,0.4460347086643106,0.35074811065109635,0.5177237880390987,0.05960119058381175,0.7162207902899214,0.6319835825185228,0.48161457382697304
3,0.7082630365352686,0.418426614473129,0.7049178647365647,0.33262751810724767,0.6950445877863309,0.6514030347547984,0.32922402729308353,0.46157853048448283,0.798368152278563,0.14268195258092875,0.9717156516603114,0.17221702594433497,0.06512598398665825,0.845055552390375,0.17441668372816455,0.9895634395425774,0.4862899293599833,0.6365947286105094,0.9329308283772653,0.1232803777215905
4,0.6407726113443021,0.7167849694698253,0.412597762256222,0.31906006606753956,0.4590472997644083,0.5112745491843732,0.011746637626867784,0.41730402648572007,0.1097536892577674,0.27593320593715154,0.36228435150190985,0.3839962257452745,0.08904677505461578,0.3296885052385109,0.4318186080696502,0.158086596905876,0.6168837695654967,0.9928459793476112,0.2035436878925404,0.3524745847699028
1,0.9491635045909975,0.09177870847324732,0.7672061494717761,0.540661629309377,0.4911433765980948,0.6486248636374886,0.24793230926995447,0.23362190578930553,0.08196858652671202,0.14512619906874846,0.9680998901123591,0.35251407980317795,0.19825994708494266,0.6883144842473632,0.5114456189657839,0.5001223008345925,0.3681843405311064,0.7796435201123951,0.39482910290646933,0.9034084032819021
1,0.49467795630134226,0.14486300746287406,0.8124097369283818,0.3182808990148188,0.17173525025519532,0.6982785502462272,0.667011583072616,0.585032819257228,0.37179718253790606,0.4494567363241585,0.847672834341958,0.038951423675617214,0.3077010475765942,0.620649826424914,0.11790634513898202,0.2709223567169051,0.5839009437440978,0.6277016515282534,0.1615628857371928,0.4266834128193231
9,0.18863234330198608,0.24292495548094772,0.6521546652845482,0.5349078366537234,0.36802584201561284,0.024409530479651886,0.42324086850208753,0.31435173929725,0.056731080164527325,0.5368950001591904,0.696744496329562,0.9815909873149078,0.5540002175217627,0.9347601291886966,0.9657548835753182,0.5821127331178331,0.7080466185911258,0.18776392636874573,0.9172083950974915,0.7861517634196559
4,0.4117522757267764,0.13382581995789145,0.5445191010598951,0.3949256548211433,0.13481362887988735,0.5064922004125205,0.5357426650449655,0.4791788205024212,0.8363160980624771,0.251554657823032,0.9883297752702697,0.5691137612743781,0.7728997799816795,0.5822550253209597,0.813910999008564,0.9192018335650897,0.6470956158919982,0.18704087075595466,0.5160956528376411,0.42492892621781053
7,0.36426684952657384,0.6718999915336772,0.7559974557579793,0.07621599330481721,0.912716708449812,0.06464443223850724,0.31227383014385535,0.41069369179411175,0.07538050402011709,0.3017268315009426,0.43401013068579186,0.8355692453798956,0.33077428558018573,0.3892099814370983,0.2759531129382402,0.043227374081847514,0.5762564117243165,0.5577330040371375,0.5835940799576572,0.8792254653134834
9,0.3823287047912578,0.17580904282414833,0.6928178152698697,0.15388724954170308,0.7859825687862666,0.3161351196370197,0.760620349138327,0.606512041947646,0.3498729360291377,0.4564628876500437,0.8627402159240535,0.73408463182656,0.8520041093328968,0.3564457574925691,0.43238193861990837,0.529734603251104,0.9329675294651445,0.7354402261247115,0.8101467267010188,0.48876989181183284
7,0.142544805201685,0.47842739395380673,0.09427261394571895,0.11073597325410112,0.039260979264189144,0.10582087080646851,0.5161929823985162,0.7305590313878293,0.6011071871446129,0.931739081148126,0.3148564477263567,0.3652172518446317,0.355819391002109,0.08706580510631123,0.6109141461936772,0.13414236357054343,0.44074702907339514,0.5424290546212492,0.9647989185437587,0.21417636806198204
8,0.7970106007930071,0.5912107177760394,0.8270734008142073,0.0738511879319631,0.8435483592370313,0.9663415592373847,0.5973043831400112,0.2135147723742774,0.9641891458925277,0.26775584737835156,0.7891298853408899,0.29929931048657277,0.42794062365158403,0.7466106880150147,0.9690360004936575,0.07445209884779824,0.991793636099961,0.7417926088986527,0.9324342326794121,0.932092356124861
3,0.21116242320567946,0.16554868739857842,0.30027162439814437,0.6733902658341626,0.8349249526732792,0.4424533498874711,0.40589011419892607,0.09337415374547153,0.9487231023581287,0.3702797125565136,0.5682042320604203,0.545017808807686,0.5294274525402753,0.7495062883383605,0.628792259781398,0.387171200038151,0.8087445100125048,0.24825658493574598,0.41514883328445906,0.9139993121897433
0,0.8777758588301288,0.7971985628254258,0.9539525499216441,0.7686797221512488,0.598247561338885,0.6030985032216142,0.2500548403911709,0.1780407324692469,0.5125979611163046,0.20897418683548108,0.2646774823157967,0.05515135734824761,0.44215297507181395,0.47106847641158434,0.49859140672940017,0.5638672108447343,0.3762989990513973,0.7191968026260399,0.5225692848595745,0.9177986394988734
3,0.5318525983693342,0.10204393195995143,0.012298670040970072,0.6982444002102804,0.3868831412515821,0.3293916835553258,0.13126765645616212,0.7100950883690544,0.11906461191289042,0.2731456538039506,0.6695787308880488,0.010761972682341692,0.40148542146758204,0.658996718059144,0.7405684247799363,0.09320118558335222,0.1860093766511074,0.08838973687602758,0.7544957423704092,0.09289277626138515
8,0.9995009320164144,0.8851826194016631,0.7733582063950656,0.7732826520047568,0.6210841263205197,0.3208167523039678,0.9432134655093813,0.3205310536068233,0.15969617793196855,0.23707527342986578,0.5080040254093585,0.4392156798936713,0.12015420269796973,0.9483808637463226,0.005330717123336104,0.18180438035294966,0.8784823672021292,0.6460508615869657,0.8315161669770792,0.769353095718971
7,0.790833979718346,0.17483052149474154,0.2527368297078587,0.6608831377926067,0.32153604832910854,0.8567453139648462,0.3417887870088241,0.1321073842109589,0.6805945632581151,0.850710737678439,0.07521794071933685,0.6103199630373116,0.5300903382916219,0.7876722270859786,0.8211852104355322,0.11476599295310175,0.9544652336524957,0.9298309672714952,0.4270929817087873,0.3376164994825682
2,0.014028356941571896,0.1552733535252674,0.49300901985311907,0.14547398745039053,0.5252022657875138,0.32028810393809737,0.9967314728904481,0.14809477160449103,0.4426659599587389,0.4860931631785579,0.9364337332817496,0.8545881417266032,0.42879445393693383,0.2645008168014925,0.7701853945575531,0.32436211797913017,0.4059196426378414,0.7721365680318286,0.6218807529287563,0.9136970526788053
4,0.7212973497889498,0.9834277777572282,0.38864495929345855,0.1753290349051999,0.39651424310258965,0.9061038192388325,0.40388894948946397,0.9756635765509099,0.8002780157414022,0.9016421348005306,0.9183370941671771,0.2435826809676086,0.9294536157777256,0.49749742314742273,0.05660204103431654,0.07484741518169657,0.859113579715223,0.07657610155700656,0.750304088838329,0.08509267269077614
5,0.9653562737188803,0.48101602611176153,0.8013571957300285,0.7098542226977214,0.3718156800356126,0.19975245956911303,0.15371147446163302,0.6137307091994912,0.7898372232381501,0.36453180440171995,0.03198262755096293,0.6881141015645663,0.10192122359578526,0.058422034006860746,0.7416054822096009,0.2156894665261898,0.28397956593852014,0.4688949777892446,0.5344815440540193,0.9258116232235516
8,0.6629596923470384,0.33123329061805495,0.8012765404332566,0.6555467687237864,0.4101778340602953,0.8821910841427094,0.9028358268022986,0.5161982009541334,0.12196808919307156,0.784079807672899,0.09002480347450237,0.612026486340734,0.1714412584402083,0.21692262601823054,0.6683843740715869,0.5652929041585449,0.9528429045926095,0.32260630776088695,0.48075796013859673,0.43278449702065047
5,0.6684086770572443,0.9836928589478238,0.3126366012513364,0.01037000715328007,0.5290001499079575,0.8995296603056169,0.4101619494656783,0.2729337218544644,0.024005007319253147,0.8907035082323617,0.19329638558406226,0.44552205598116046,0.012717094582407107,0.26323305734326474,0.422582871491906,0.05011104163638669,0.6908537492198172,0.6193895955484356,0.6982841906177998,0.3991072368813271
8,0.7351129883654498,0.22631870077251215,0.6985176969709593,0.5210420023598068,0.34179775962003744,0.7036462146306605,0.12901696714306,0.8563612384405196,0.8181228690193624,0.46381551249438735,0.7959202060316658,0.11521046545540314,0.6825612876987665,0.1365655068822509,0.007706853968760807,0.6775379039643551,0.0383597272724816,0.34654199758838755,0.4306851583633806,0.5876465774483234
2,0.6377657024099749,0.1330776659963857,0.2343504940369645,0.9225851974536119,0.0607325882983617,0.6488563036083633,0.38155472948254066,0.062479954342784416,0.6436986625513041,0.8509327111554402,0.45250548205471297,0.47074697379693664,0.816657391489156,0.45577180316428667,0.3729276213669772,0.964174207136241,0.24535914863605124,0.05751047187065261,0.9738411393960138,0.8642052066198292
7,0.789037409710494,0.4283392747013215,0.4352392006211695,0.8894307318669438,0.2002933156556207,0.7567944095933549,0.17817301740187974,0.6949631305453089,0.6868999870731667,0.16301311257602225,0.5569388049885143,0.660799558420788,0.24748430476421646,0.7921542645430368,0.04706102231622078,0.6865313044188537,0.6544937398638041,0.9030371810052257,0.48896497398063743,0.0410427603064526
7,0.17666277717244316,0.7233725291166201,0.045569906431812135,0.25318622311295436,0.3823965378501335,0.06948163721561562,0.8958652532042257,0.26456302166178136,0.6012935130423132,0.6782952645161331,0.3807825256365821,0.602705503475093,0.16811159816679166,0.2762396860622115,0.1217768903011982,0.7751719680915458,0.20927707083164382,0.8799643721177959,0.8036590640592579,0.19563285671068376
7,0.40009865240950193,0.8688907354733687,0.5165599879893713,0.38048357248133735,0.3919607133546039,0.9612075609624638,0.16775441073209463,0.5452359325374408,0.5690442743803623,0.7479247186341789,0.7558042308367259,0.41275041911227395,0.6792599223132628,0.3944507560179247,0.36727779213155376,0.9470934920226362,0.11710711458901202,0.1927494153849425,0.10988499558911335,0.8729530436553542
3,0.536893499880769,0.7581040322985027,0.6624690759136598,0.19379114298646538,0.39164050173381915,0.804983878804303,0.9590093192813584,0.0030881897892374166,0.21510038361301276,0.4107718710950722,0.4781000753453901,0.2684976911880541,0.5260731432475684,0.3972205843990604,0.9781394038726431,0.3241023501895681,0.09976671434560447,0.314720141391883,0.3051705101995552,0.349023280756697
9,0.7647221688966342,0.3953594055990717,0.9816411340170306,0.14039388037116696,0.16915386818528344,0.4681992965855528,0.5873656771338943,0.5174166574268615,0.5813012791975836,0.4884005837018843,0.5078380148194109,0.673132379271935,0.8557214816511026,0.7478659361668162,0.956614349191507,0.650806285498365,0.6125695753730951,0.5590656486894283,0.6218435265156719,0.9059953797579974
5,0.687199323142013,0.9750381481792219,0.5818959979630047,0.7706297491248177,0.6628555047021515,0.43313364207413396,0.03164057325285374,0.032290357527415936,0.7146889971051701,0.8994478107790393,0.8161181064374557,0.33118794035409427,0.7772138225882969,0.11609643364424016,0.6765866926208365,0.9042669235785346,0.5489029833971955,0.9155731463413995,0.735566119160232,0.11253025939563843
