label,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
6,0.4346579248113537,0.3634892139325473,0.17773665480522494,0.25517629599835656,0.8989309970893606,0.6802705114427149,0.5744736699105617,0.43868606184399794,0.7172259351020236,0.765944703220129,0.9787529064762495,0.24297222352773373,0.9619984088208351,0.034544452147767246,0.04793829353406298,0.02501947784360259,0.3910245265902188,0.235436569301826,0.043203142602739164,0.5285939656343672
7,0.3558619317692331,0.29403000096280996,0.06772851966873417,0.43383024963112315,0.8378855955163999,0.12142578814116589,0.34742840108993134,0.31709083058007126,0.3898958582610682,0.8643012772688838,0.22338107000960916,0.9581612971132197,0.36950340838533813,0.4613722612596476,0.10723151256448105,0.41529846396040493,0.7497894658995343,0.6925193899235834,0.021626630571068062,0.20686549710489632
1,0.4229877374612606,0.40979515518049126,0.51634799432875,0.8406339415454744,0.1525186327879111,0.38531357252053144,0.6225885922362117,0.7428302423819352,0.1929454885537658,0.22654279804816646,0.7086686814543396,0.6166805726278445,0.19253844233156947,0.1035771260689421,0.10108241199111256,0.33552213990505564,0.21399742393911536,0.20552911473639202,0.5737126241699556,0.24992710805087515
2,0.3672348105376766,0.44337376029266773,0.7814919563451768,0.916563093224922,0.7648112834474806,0.5576459235069882,0.5839132707004285,0.4179675541623963,0.9578108794200336,0.01853565646374522,0.22744160471203057,0.8858027590191919,0.1866378596588515,0.5051981192521809,0.4387385479930168,0.6705030213573071,0.5002982420484605,0.7839687366932704,0.38355225600181364,0.214629818001302
0,0.9059342644212858,0.5600957325569077,0.7860973972318113,0.16018958285880114,0.5833990886009212,0.978290472833276,0.173973513120823,0.3824099644616836,0.420844603793748,0.007410851940039653,0.708345864317863,0.03268249678806312,0.23906498976196666,0.9165791549036266,0.24445457296167394,0.1717711728986846,0.2069987340069871,0.8796440495502936,0.8078501386340438,0.8736212283921472
2,0.8195312457480256,0.23262568914508985,0.4019060518259414,0.3937288917822137,0.17162165830715526,0.8156334214361876,0.5282985032458228,0.27533126876013836,0.2848679086027751,0.01248901165675953,0.13655037840611484,0.5680974033895171,0.6151228579267286,0.907448350758745,0.9602140197274096,0.2586634626820977,0.9434732973832305,0.4297513415301121,0.8423753990537366,0.5871797013336224
2,0.02225856790892,0.3151572672062587,0.06686841466020477,0.027918962079645948,0.18645815867462245,0.8626577576333254,0.6243132389502271,0.8301886401555028,0.7997158232227533,0.40680548787537485,0.8570130967842837,0.4466308182048515,0.7986230761200788,0.7785446914157403,0.3325279633346876,0.03312428421360569,0.4300187925059792,0.39586133607116025,0.12971639757958486,0.16116152209319945
6,0.844402443031262,0.9466276891654927,0.3180802223113417,0.41031047670527887,0.6184449495186315,0.16896805334415932,0.6450836737246993,0.3310688491612874,0.052372896689669046,0.5283714725643922,0.6338038828721237,0.8003681799260092,0.26580369424338346,0.41652142169593276,0.7854385029238276,0.5254718234005334,0.1955723394407638,0.9336109240368524,0.03656172781445555,0.09843922238863057
1,0.35640808862667495,0.1866245893862517,0.7801705564184792,0.6178888544060996,0.8789588024887799,0.8317570412796655,0.9990269692917961,0.7483893109041624,0.8466955785921063,0.12258642715087043,0.07404924655857725,0.39752881827657915,0.9357255496662534,0.18477481084291714,0.8496062360333715,0.6241780451131677,0.8332810907382395,0.1390604095303355,0.30532424762050603,0.6462777294554668
9,0.5275116647235994,0.1310658776022412,0.46397300660748775,0.6535458018724121,0.6642797385455218,0.98609389837754,0.9121166618706404,0.35430475832350894,0.16618440485982278,0.2665177720221634,0.4414250796151603,0.45828066810801604,0.8680984488303142,0.14461506123862655,0.12778196198338387,0.8396422656887639,0.21251336758228812,0.7275001561878767,0.8992858207555073,0.2897957949906279
3,0.7609262066405275,0.5062788768944946,0.5437434510404786,0.026324186386971316,0.4775604502084294,0.9984537522804908,0.6445443801522379,0.9144917942181161,0.06458759888449217,0.18774989169469058,0.5523555565200229,0.14049326206107116,0.42000254869984033,0.6178979014935764,0.055309300635130065,0.6078722313674391,0.592634611930622,0.2177243196321489,0.24605845574889595,0.9455286937339663
0,0.29656266022696365,0.5883283887490709,0.949277066876395,0.10323013789406599,0.406377151291092,0.27658738733338584,0.8668900555657791,0.41431080241059826,0.6013511832995675,0.6230293275766208,0.43142476571528476,0.4475129146270027,0.08435466157108118,0.9625985245250621,0.9578149412842634,0.7386891935314608,0.2859213676985243,0.8472379634938177,0.7488062479353481,0.5891148919460735
2,0.3197923086850387,0.4839022908848142,0.17007180086123352,0.4174167437554236,0.499776033550853,0.039597403247365937,0.709784341650176,0.9279788968219586,0.57401818678114,0.7312777156072847,0.09588792906270238,0.6279438920440134,0.23769558816159453,0.18817936326336993,0.8699362039833104,0.9593065100682909,0.015456066681534764,0.1434243514352893,0.7252260557959879,0.4167335524126715
9,0.15736050768387422,0.7056001195529678,0.978013029739317,0.026754980738265655,0.918814973301295,0.8732521941498842,0.016169634217682805,0.3475228146566275,0.836635138471341,0.7167307650359435,0.48083557544025524,0.4876436785645678,0.22541732903122613,0.2548919729188882,0.9882859616018109,0.15003094607259304,0.38200734470978204,0.6552232220027,0.8982742138249982,0.8284952618818988
2,0.4508997274034301,0.27565197806950803,0.6124367816415455,0.09348816702592222,0.07755559358544706,0.4607065919915587,0.6843204598867981,0.36761657543248605,0.20463328897815802,0.6203815030054693,0.7001708472030103,0.47005825697458437,0.17427638647943866,0.6245974536422915,0.7382866781618379,0.16474182890822076,0.909185331445397,0.8490381137342623,0.9985640403870253,0.830424401153804
7,0.22616182056727707,0.21716047560389695,0.7938983823175466,0.6674821238716659,0.5522490523135193,0.49777246753465665,0.3472893334922721,0.8854252825327699,0.18844486218450784,0.1046567434430774,0.1564308218285111,0.14483304398596464,0.608986141704131,0.7321005512148357,0.07492998113167781,0.8874440356313317,0.45078795361667234,0.46448719073625777,0.7873575154489474,0.20107316529681207
8,0.006462093638490929,0.6206120995196469,0.05655274012180489,0.02900887531101104,0.5754950207385564,0.42225155038089646,0.0967189586507089,0.38741277808632346,0.25525822580513946,0.3755895627314326,0.8718871852022435,0.6217653311441916,0.13416650923520768,0.8864177228465485,0.6650205077506519,0.7699685303958415,0.3192333059778031,0.38696849380774156,0.7889187374919622,0.03592387165125954
1,0.10499275159831067,0.0988190024500093,0.32546564199290096,0.9018266231670797,0.21628735192872806,0.9387599905087011,0.3727561939097961,0.548612198851696,0.23291786771586098,0.08254921746342658,0.6982212563045418,0.842236065367629,0.6869020042648198,0.10947099765173063,0.8717742437811221,0.61392107686338,0.49942543986784804,0.2588753521345192,0.2928718722722006,0.07810089997975633
2,0.6772002964831085,0.6612007672840582,0.4916806767578412,0.8183116880554167,0.12185597736051457,0.9954185648237692,0.7740602322116558,0.7373044616679433,0.06998932047606932,0.3779105314443504,0.29307489378611606,0.4906697842665053,0.8073986398485011,0.9246005606538401,0.24229910563562485,0.2132428824375483,0.8983775155783095,0.09201701198032008,0.139736310642539,0.09748133621800825
8,0.2684289106948108,0.20000266607922423,0.97832951592603,0.2528340127093891,0.11387415479494367,0.47695041609967126,0.6212909343063945,0.027062367899623574,0.15964450592849466,0.5512122199622231,0.23940008807722668,0.5437009540861536,0.1338687726568073,0.10627096296997962,0.9676635928398954,0.07504770110037973,0.23445020841799946,0.6858484377662248,0.5908870645683888,0.9278108631033711
9,0.5081283883496279,0.8246808848899743,0.5889412912673458,0.8851552551726769,0.771454233727922,0.9544768290828038,0.07275551104547007,0.31980833000214237,0.6723083521333472,0.8855902875419148,0.6766520059899976,0.6117076938061066,0.7240217871457177,0.5687998742412073,0.3579775779996418,0.033083521775701175,0.5730608238305592,0.33217009140977705,0.8503400830580715,0.9365473123947894
6,0.033327392226888186,0.9435692633229826,0.8644836605369407,0.1942107269131168,0.3822358158810557,0.6159056327162398,0.0965728417057351,0.46322755480111444,0.5953365180950102,0.05730314876549669,0.16297685622878566,0.6893139316137846,0.9396552133260898,0.43098616194007633,0.5252616652148698,0.6094306132012788,0.3799057031724916,0.1925987845899617,0.7346142123515471,0.10174714673770446
6,0.8881852899583969,0.4009538287289568,0.7104862283761182,0.16781962834417297,0.5167380921643989,0.7813831150544839,0.5255760962591642,0.8168391365059154,0.4502111201288098,0.20087459187141032,0.714950310209299,0.3838318883844394,0.3453962419001746,0.5291080835558843,0.5156924631366718,0.4143129065028337,0.8846829760559679,0.722558250825591,0.9419717184010127,0.9329903375788081
6,0.8598547143384063,0.29951439404764046,0.08599384973810198,0.7184081175574397,0.17017175114343164,0.1345612138863188,0.6996843710204063,0.22518676799204063,0.4038995800001378,0.9983852102583757,0.2829291600145596,0.3691091789307175,0.5909840371315329,0.45189536088031146,0.9928709613089508,0.4276417378427406,0.9752871469780677,0.039370001995729376,0.5928650303999127,0.05836035699176978
9,0.21850577386439318,0.6155313420201413,0.5116211369125633,0.6467858108053819,0.5008725145888472,0.4295852539336291,0.21756917884571314,0.269384413012991,0.7126158417697955,0.4041034737007285,0.80532004222656,0.6897264123708021,0.43091816445991715,0.6020298488731888,0.5504942014569283,0.8707338272673089,0.3062770223983212,0.7235951762057479,0.8330298283379498,0.7201872350793935
0,0.8262024995854701,0.025627697260642623,0.7170584409534166,0.3170780165901905,0.06991812251941898,0.43745108498204166,0.6492414225764703,0.650598744005475,0.44740603267624,0.7931939942420874,0.7541666099675722,0.12432245183217006,0.8500432938768474,0.13296574312731502,0.09913381847447467,0.615134261315562,0.9075355923565378,0.4843200941008987,0.9675746338413114,0.28988522660397
3,0.8613862316453111,0.7810951393636446,0.5317245951788454,0.7317951384815116,0.8068347018861578,0.21092617946339542,0.5205756124209222,0.6395145370677846,0.40680082089665515,0.6869880597960395,0.6268929546098049,0.33670108026836376,0.3953360955226629,0.6090970684262657,0.08667100266581651,0.11863557185250673,0.7582645870261748,0.05894144946971025,0.29630639723420893,0.592496208623017
6,0.07810978985471795,0.44478476185171,0.876848682042957,0.04255413976198141,0.3987267478123351,0.7810220459098276,0.6409830035246497,0.03430242543615303,0.4269590146299631,0.5412333114698548,0.026129527722469792,0.6431556095698037,0.17699571695372662,0.39085439750120266,0.8302508625762836,0.4180883410503857,0.07784837353865248,0.5913687656014098,0.7083577771310986,0.7557563324516192
8,0.22436548691496816,0.9706961429032094,0.901256070939521,0.26193444970701796,0.10017758532985055,0.829511333691979,0.05839722529489755,0.9560185812747313,0.41115571956271313,0.5356849506589165,0.6565048614012661,0.9659568787481667,0.5999019705810245,0.1805696223543064,0.6909722974511798,0.5392709315637284,0.06289648262530201,0.6053310777779272,0.700620838305231,0.2113555706644349
3,0.05984362432930068,0.3036312466678046,0.8510642219196395,0.370689171834813,0.979902849425843,0.49454597938805067,0.9536614364657349,0.7684227388308511,0.017957874205000945,0.6566266006795819,0.019572103846621114,0.7953644985964072,0.493999155772208,0.3151121346055389,0.07699619286790793,0.6173301694477998,0.9601053074102288,0.28339151354586767,0.8730648981466641,0.6328064139054942
4,0.05729185465093822,0.2470006898995034,0.3299144425263999,0.5624346049822156,0.1635718940784442,0.6785016253238824,0.4050815604313214,0.9304584739578792,0.8698256795821627,0.298509603218823,0.6985454940435386,0.056629111055520154,0.6641433741826924,0.9341127859528372,0.20105467399182475,0.5108206593658113,0.30982274245488295,0.9763851689156677,0.671442720012402,0.3066246167638139
7,0.36500393686752064,0.014871598165407174,0.512548221906223,0.29704557354939487,0.7449532737785127,0.2235253909354996,0.5642703724890454,0.3742736955602286,0.23387605372517073,0.5596636871411041,0.07713528777500778,0.5041591468782177,0.008697492040808608,0.49345898686013934,0.2625187127216273,0.28356504852833186,0.9744459384999739,0.8349500163704797,0.7890423769679312,0.5416838872515181
6,0.5300525722716584,0.43176686661691654,0.7317687874258023,0.562490557856225,0.7736128390282503,0.8739050941235863,0.883603649640848,0.767944939910845,0.6321331807519052,0.20636812472345523,0.20965787832711047,0.19510028359431497,0.6270592063366827,0.4315317651557278,0.7242848549254731,0.8111025000630754,0.7082843989040384,0.7657931850620798,0.5840650988193136,0.9411440765772681
7,0.6154609972991527,0.02629712921387306,0.2676366668687521,0.974896987552762,0.16593237945384942,0.23767884966317532,0.9323189171648688,0.5915534678490042,0.14270560574412483,0.7245126140182288,0.6099424540108344,0.7273374801086817,0.47147809332907065,0.5881170346413561,0.9722965634897063,0.8732394652368284,0.6635003307705345,0.16286653431755882,0.8589376484210484,0.115819422359275
0,0.8284813459779693,0.2905176585854725,0.660301453246374,0.6615231390793891,0.26538164296372646,0.29227053607340936,0.8257713711609337,0.3137616049667361,0.10237157509372785,0.44648667259710784,0.8439544226761065,0.145770857148791,0.49533191410103783,0.5106609891431072,0.6711425396961764,0.9023669922391491,0.6950055816586903,0.7209665487650893,0.8036370799981297,0.5079007942852058
8,0.5802758542251,0.5251423877996755,0.9947863476510446,0.2100466000357275,0.3661718113916146,0.9039511171331673,0.2311039605469063,0.8294464053246632,0.09978579714238334,0.6352723463789014,0.6471901065729438,0.48835699174950875,0.3412084905429369,0.24793808015612073,0.5228256488730767,0.19119657928658107,0.6470251883853272,0.8730129393948844,0.40567948743420257,0.22453602567514863
4,0.980699387432829,0.8971528300079913,0.9211797353337496,0.9978091114529505,0.40683378834268025,0.15453311813681736,0.5219338640949543,0.817954274631503,0.1506700109313105,0.004129383063877001,0.8565830301154196,0.791771970777445,0.004069643094952835,0.6087426107666742,0.620112597688711,0.806503771128392,0.4854098741038674,0.41121243860579326,0.7774585599712192,0.11187937144666227
5,0.9197667171422386,0.4281717316623853,0.11280692720531338,0.017419984954749168,0.13207503453306102,0.16828471519127464,0.7099974108005869,0.1688637399716758,0.10223272278177498,0.632540607224572,0.8203454189469703,0.8920566290029357,0.29275331830895324,0.16122359195166702,0.6730990144444561,0.7477654161947257,0.09937100431857215,0.3597127696896558,0.617706381784904,0.31278672820793996
0,0.5333249997108539,0.2838424269982106,0.17593227598605898,0.21077686820979635,0.04997104694349386,0.7036723216250604,0.9629680026038946,0.6102845075562733,0.33064373858761276,0.6705148105445569,0.021552008186994653,0.5902918005471885,0.6467920350396151,0.6787535797027126,0.8091213679484813,0.595587102375228,0.5157237622181303,0.8298150370574505,0.2100273845297015,0.5586314049215025
2,0.4860298274761361,0.724517698001181,0.6522658827352287,0.5995716802280362,0.8389740766449872,0.7782248004864232,0.7394030598447665,0.607050276297987,0.905508540133262,0.273381930721604,0.6583254385750191,0.5121579997260062,0.9904411893757976,0.6839348104061254,0.5779197203509764,0.44917282944014447,0.4575928112115799,0.9240990148753997,0.9707910528434092,0.5392985115463249
1,0.09445609797315935,0.271768049494548,0.30365583239337335,0.23977270206382417,0.7039292584241472,0.2938535480535345,0.021097386647748295,0.33534670385663623,0.44749494761828723,0.38113791123950136,0.9790483672139939,0.6708020119283028,0.6253718407519964,0.6588319208193698,0.21590693034902664,0.22219996931072328,0.06022123618165376,0.6978150432215766,0.160721282287696,0.9234795820515356
9,0.017777432001731985,0.07044475491539215,0.6543224483998582,0.0875924359412924,0.5712951855775643,0.015065244624890117,0.9267442230811579,0.2521373181537131,0.2933820517726412,0.0005585156085844423,0.8516195108814458,0.24515674830633127,0.26314818318404376,0.7712147993912263,0.39340550289798626,0.5062021300991116,0.37477428762916276,0.569876684233611,0.8502239208321298,0.6501468882085201
5,0.9026523175016408,0.673456260330767,0.9502862801089949,0.7741779289538333,0.19609344531259398,0.2544756819954319,0.05786685947837611,0.7037793468856954,0.8785325167887716,0.31080839277788075,0.16466775011838142,0.10089192234377997,0.9311880864225655,0.42384200052141396,0.622829953901413,0.8039403353804977,0.35710891307990833,0.1646337411346891,0.6295987159015618,0.5905045133341895
1,0.4344894909635899,0.20698969963858782,0.8159864614990104,0.302968360911682,0.8348886208099539,0.4895405792854516,0.5861380886681504,0.5050768882672005,0.2905226604641308,0.7297573464960192,0.20803138092960494,0.45342526250947235,0.09314036983614316,0.7069616387798027,0.7091875839669645,0.5229926807585894,0.3281699511688343,0.711589657831331,0.15505806231807195,0.36435933575384105
2,0.11696837191575638,0.3352674823910362,0.5547880177021277,0.32106652950917325,0.11192451888867128,0.445521912656319,0.8899662581099466,0.3858327843312531,0.17212484262564853,0.11869974543591477,0.33770051924611266,0.3607039473918895,0.9838701670636417,0.9728745099510538,0.7100549105288715,0.5939954273568135,0.4016756928261156,0.1430045593929994,0.4976402815277837,0.3682117790081517
3,0.5263114476927229,0.4988817838395908,0.31898639979443,0.7769142575656756,0.5344649269925674,0.9018485041469579,0.7556475827718554,0.37615895388752363,0.42546428038693573,0.29140358304171565,0.12296629783629853,0.8590870270948898,0.9198662899563769,0.410340302662659,0.9611906682726216,0.20001430608385695,0.23268707464467764,0.1999427635912996,0.5309590191452395,0.25772528403951445
2,0.5973809704619132,0.32081494455780857,0.010520357151986626,0.8295645104076605,0.10325247412887517,0.6362684170338575,0.4344262185557678,0.7470969027674044,0.6749763050237179,0.40599885619567144,0.8963949823510547,0.216983062674727,0.9182737190941939,0.029906543064044944,0.9812437343189837,0.3289519347578487,0.2645070417870419,0.7332333508720078,0.4237205064025269,0.4711747956495905
